dataset_idx,total_time,prediction,labels,xai_method,Pointing-Game,Top-K Intersection,Sparseness,AUC,Attribution Localisation,Relevance Rank Accuracy,Relevance Mass Accuracy
497,0.01714777946472168,picket fence,"('car',)",SimCLR RELAX,False,0.0,0.26799808656571544,0.5144514052507791,0.02205253206193447,0.0,0.022052532
497,0.006012439727783203,picket fence,"('car',)",SwAV LaFAM,False,0.0,0.3746049858953571,0.6819553594647596,0.026040295138955116,0.0,0.026040295
497,0.018329858779907227,picket fence,"('car',)",SwAV RELAX,False,0.0,0.2305378749530126,0.5937740373215261,0.021587012335658073,0.0,0.021587012
498,0.015252113342285156,moped,"('motorbike',)",ResNet Grad-CAM,True,1.0,0.33591683948928003,0.8256871820888864,0.6390312314033508,0.755724235725904,0.63903123
498,0.005705356597900391,moped,"('motorbike',)",ResNet LaFAM,True,0.979,0.2532355353581824,0.8716419820581935,0.6173626780509949,0.7837928014347083,0.6173627
498,0.005867958068847656,moped,"('motorbike',)",SimCLR LaFAM,True,1.0,0.47610225299497794,0.8924439827821241,0.7685989141464233,0.8080660633106728,0.7685989
498,0.01718616485595703,moped,"('motorbike',)",SimCLR RELAX,True,0.869,0.2993066226830413,0.8684061877288305,0.639378011226654,0.7894231972306794,0.639378
498,0.0064067840576171875,moped,"('motorbike',)",SwAV LaFAM,True,1.0,0.3529529773837777,0.9027007172508157,0.6884049773216248,0.839179213412854,0.688405
498,0.019537925720214844,moped,"('motorbike',)",SwAV RELAX,True,0.854,0.31844662037005383,0.7711937973854714,0.6040541529655457,0.7263627643158026,0.60405415
499,0.015709638595581055,tricycle,"('bicycle',)",ResNet Grad-CAM,True,0.291,0.3829724724998774,0.864200214531619,0.12112128734588623,0.26656671664167914,0.12112129
499,0.0067746639251708984,tricycle,"('bicycle',)",ResNet LaFAM,True,0.12,0.2554309010736795,0.7355436700641589,0.08881764858961105,0.035982008995502246,0.08881765
499,0.0063629150390625,tricycle,"('bicycle',)",SimCLR LaFAM,True,0.23,0.5075638521391608,0.780203426392523,0.13946352899074554,0.2446776611694153,0.13946353
499,0.01752448081970215,tricycle,"('bicycle',)",SimCLR RELAX,True,0.197,0.4115026283316661,0.8390811500592437,0.1424342393875122,0.26506746626686656,0.14243424
499,0.006367206573486328,tricycle,"('bicycle',)",SwAV LaFAM,True,0.28700000000000003,0.37579726252011514,0.7822223908647286,0.10746493935585022,0.1820089955022489,0.10746494
499,0.01860666275024414,tricycle,"('bicycle',)",SwAV RELAX,True,0.23800000000000002,0.2894124431637941,0.7216075711423765,0.09343019127845764,0.22338830584707647,0.09343019
500,0.015569448471069336,freight car,"('train',)",ResNet Grad-CAM,True,0.902,0.3757610071724112,0.823449776136479,0.6411080956459045,0.7057875713103688,0.6411081
500,0.005683422088623047,freight car,"('train',)",ResNet LaFAM,True,0.676,0.2847978253798382,0.9395848685683297,0.6377116441726685,0.8469276662456996,0.63771164
500,0.005973339080810547,freight car,"('train',)",SimCLR LaFAM,True,1.0,0.5237956176858996,0.9284532959520329,0.8075005412101746,0.8590340983320994,0.80750054
500,0.017390966415405273,freight car,"('train',)",SimCLR RELAX,True,0.6970000000000001,0.2904805667536191,0.7116424451177948,0.5533093810081482,0.6146844924443671,0.5533094
500,0.006714820861816406,freight car,"('train',)",SwAV LaFAM,True,1.0,0.35429319650131047,0.8846054201877365,0.6693942546844482,0.7797326133344946,0.66939425
500,0.018642187118530273,freight car,"('train',)",SwAV RELAX,True,0.985,0.2969413978493558,0.6343687165304128,0.5314757227897644,0.5477507294343074,0.5314757
501,0.015711545944213867,sorrel,"('horse',)",ResNet Grad-CAM,True,0.978,0.33132144983158607,0.7910391255571068,0.5147147178649902,0.6405128746306459,0.5147147
501,0.0058057308197021484,sorrel,"('horse',)",ResNet LaFAM,True,0.674,0.2598766132778082,0.7943563777016889,0.48770835995674133,0.6252110595187843,0.48770836
501,0.006125688552856445,sorrel,"('horse',)",SimCLR LaFAM,True,1.0,0.5022298924949965,0.8961563914803118,0.6824081540107727,0.7722140143520473,0.68240815
501,0.017286062240600586,sorrel,"('horse',)",SimCLR RELAX,True,0.681,0.3871231414977824,0.7567937317431893,0.5338501334190369,0.6695863233431828,0.53385013
501,0.005952596664428711,sorrel,"('horse',)",SwAV LaFAM,True,0.968,0.359961048500684,0.8878675872171151,0.5771749019622803,0.7780709159983116,0.5771749
501,0.018585205078125,sorrel,"('horse',)",SwAV RELAX,True,0.448,0.3407493230590206,0.77434211671878,0.50211101770401,0.6788201772899958,0.502111
503,0.015025615692138672,ram,"('sheep',)",ResNet Grad-CAM,True,0.999,0.2580175703870145,0.6749314885784862,0.5739237666130066,0.5624949174595429,0.57392377
503,0.00569462776184082,ram,"('sheep',)",ResNet LaFAM,True,0.999,0.2820585592752693,0.6466168738391376,0.5578736066818237,0.5189883711474343,0.5578736
503,0.006096839904785156,ram,"('sheep',)",SimCLR LaFAM,True,0.732,0.36724646732485944,0.6727635822249303,0.58664470911026,0.6393429291697162,0.5866447
503,0.01713275909423828,ram,"('sheep',)",SimCLR RELAX,True,0.999,0.25475793884555575,0.5941021092716936,0.5262171030044556,0.5606652028950151,0.5262171
503,0.006643772125244141,ram,"('sheep',)",SwAV LaFAM,True,0.729,0.3381007719718959,0.5617576626018613,0.526381254196167,0.4875986012848662,0.52638125
503,0.018579483032226562,ram,"('sheep',)",SwAV RELAX,False,0.0,0.3033150275205942,0.504456251948976,0.48932474851608276,0.4906887858827356,0.48932475
505,0.015856027603149414,parking meter,"('car',)",ResNet Grad-CAM,True,1.0,0.41638606287438024,0.9516117159633396,0.34462931752204895,0.7062623599208965,0.34462932
505,0.006058454513549805,parking meter,"('car',)",ResNet LaFAM,True,0.107,0.4462688374793799,0.8173216162370518,0.26984745264053345,0.11496374423203691,0.26984745
505,0.006140232086181641,parking meter,"('car',)",SimCLR LaFAM,False,0.0,0.5243514974436969,0.5523961513590033,0.1430438607931137,0.14805537244561634,0.14304386
505,0.017413616180419922,parking meter,"('car',)",SimCLR RELAX,True,0.189,0.297509494935871,0.7194393927666329,0.21273677051067352,0.35306526038233355,0.21273677
505,0.0063533782958984375,parking meter,"('car',)",SwAV LaFAM,True,0.718,0.44332522048486855,0.8258387643738723,0.25339534878730774,0.26446934739617667,0.25339535
505,0.018877744674682617,parking meter,"('car',)",SwAV RELAX,True,0.216,0.2864749573438512,0.5202642828577198,0.157014861702919,0.12102834541858933,0.15701486
508,0.014767169952392578,freight car,"('train',)",ResNet Grad-CAM,True,1.0,0.35877835548223785,0.8162291690402782,0.6967180371284485,0.7484575589193332,0.69671804
508,0.0056836605072021484,freight car,"('train',)",ResNet LaFAM,True,1.0,0.2945612192718834,0.8882032075449133,0.6953352093696594,0.8055949415596858,0.6953352
508,0.005849123001098633,freight car,"('train',)",SimCLR LaFAM,True,1.0,0.4490631917950429,0.903170639705416,0.7888193726539612,0.8225330523088714,0.7888194
508,0.017529964447021484,freight car,"('train',)",SimCLR RELAX,True,0.705,0.31315211427819356,0.7008943899413249,0.6008008718490601,0.6726575972408507,0.6008009
508,0.006472587585449219,freight car,"('train',)",SwAV LaFAM,True,0.34,0.31262671178929047,0.8808620772364688,0.7101202607154846,0.8006514657980456,0.71012026
508,0.018675804138183594,freight car,"('train',)",SwAV RELAX,True,0.5,0.36129245952950934,0.6392989660725352,0.5877504944801331,0.6270549913776585,0.5877505
510,0.015095233917236328,West Highland white terrier,"('sheep',)",ResNet Grad-CAM,True,0.921,0.45702734716073434,0.9325416791655097,0.44426199793815613,0.7617133984838798,0.444262
510,0.0057260990142822266,West Highland white terrier,"('sheep',)",ResNet LaFAM,True,1.0,0.4665175216996934,0.9286769112393749,0.4465605914592743,0.7506621609279386,0.4465606
510,0.005837678909301758,West Highland white terrier,"('sheep',)",SimCLR LaFAM,True,0.636,0.5403594436896566,0.9310467936074057,0.5040090680122375,0.7539501324321856,0.50400907
510,0.017298460006713867,West Highland white terrier,"('sheep',)",SimCLR RELAX,True,0.645,0.4021335746369179,0.9156473265901914,0.4050182104110718,0.60023746460864,0.4050182
510,0.00689387321472168,West Highland white terrier,"('sheep',)",SwAV LaFAM,True,0.644,0.4765841201428858,0.9395464220199107,0.4735274016857147,0.7636313818613572,0.4735274
510,0.020506858825683594,West Highland white terrier,"('sheep',)",SwAV RELAX,True,0.9560000000000001,0.45695075686130127,0.9288724146137999,0.4539652168750763,0.6270892318933236,0.45396522
511,0.015955686569213867,sorrel,"('horse',)",ResNet Grad-CAM,True,0.791,0.402384504104281,0.9126071641787605,0.2784375548362732,0.49619289340101524,0.27843755
511,0.0056383609771728516,sorrel,"('horse',)",ResNet LaFAM,False,0.0,0.40170436314731395,0.9196951947854799,0.26947084069252014,0.5765651438240271,0.26947084
511,0.006062746047973633,sorrel,"('horse',)",SimCLR LaFAM,True,0.686,0.6169686528257665,0.9138002322146906,0.3840307295322418,0.5810772701635646,0.38403073
511,0.017458677291870117,sorrel,"('horse',)",SimCLR RELAX,True,0.791,0.5029157348304218,0.9110018844337873,0.34565290808677673,0.5204455724760293,0.3456529
511,0.007028818130493164,sorrel,"('horse',)",SwAV LaFAM,True,0.686,0.49034498171856844,0.9420685717738766,0.34990009665489197,0.6329667230682459,0.3499001
511,0.018898725509643555,sorrel,"('horse',)",SwAV RELAX,True,0.719,0.3877065312444771,0.8451787122604654,0.2765956223011017,0.6191483361534122,0.27659562
515,0.015404701232910156,ox,"('cow',)",ResNet Grad-CAM,True,1.0,0.39106563988298815,0.774848579141221,0.7407147884368896,0.7810143934201508,0.7407148
515,0.005724906921386719,ox,"('cow',)",ResNet LaFAM,False,0.0,0.2845889731862003,0.5953829516271972,0.6177343726158142,0.642871830020562,0.6177344
515,0.006005525588989258,ox,"('cow',)",SimCLR LaFAM,False,0.0,0.44084989620139226,0.5186326688291161,0.6004959940910339,0.659732693625771,0.600496
515,0.017113924026489258,ox,"('cow',)",SimCLR RELAX,True,0.908,0.2887185225237316,0.6387856376833945,0.6493823528289795,0.666826593557231,0.64938235
515,0.006622791290283203,ox,"('cow',)",SwAV LaFAM,True,0.851,0.32848942758752375,0.6815548664839192,0.671671450138092,0.6640164496230295,0.67167145
515,0.019421100616455078,ox,"('cow',)",SwAV RELAX,True,1.0,0.31308326342586545,0.7923714442295284,0.7118425369262695,0.7555517477724469,0.71184254
516,0.014964818954467773,airliner,"('aeroplane',)",ResNet Grad-CAM,True,0.599,0.29607246522699493,0.765476146050981,0.4920889139175415,0.6167298012557729,0.4920889
516,0.005691051483154297,airliner,"('aeroplane',)",ResNet LaFAM,True,0.109,0.2161859515378561,0.657132360480293,0.44435200095176697,0.5284624565409164,0.444352
516,0.005843400955200195,airliner,"('aeroplane',)",SimCLR LaFAM,True,1.0,0.4753057406730228,0.882065984809802,0.6603951454162598,0.7690311867573038,0.66039515
516,0.017218589782714844,airliner,"('aeroplane',)",SimCLR RELAX,True,1.0,0.38047734065493377,0.8756544893263685,0.5927665829658508,0.7530486222821857,0.5927666
516,0.00665593147277832,airliner,"('aeroplane',)",SwAV LaFAM,True,0.361,0.3068198352701012,0.6852748539297013,0.4711696207523346,0.5457941985366613,0.47116962
516,0.01866769790649414,airliner,"('aeroplane',)",SwAV RELAX,True,0.584,0.33670713429158616,0.7166824130597321,0.4887193441390991,0.500804317368066,0.48871934
517,0.0156252384185791,muzzle,"('horse',)",ResNet Grad-CAM,True,0.752,0.33675182784905383,0.7010555111046566,0.507233202457428,0.6126331434233342,0.5072332
517,0.005683183670043945,muzzle,"('horse',)",ResNet LaFAM,True,1.0,0.2472881320138617,0.801277099338207,0.5187060236930847,0.6187763190487986,0.518706
517,0.005823612213134766,muzzle,"('horse',)",SimCLR LaFAM,True,0.006,0.49099568800965937,0.8188555014196439,0.6226992607116699,0.6974981421847907,0.62269926
517,0.017223358154296875,muzzle,"('horse',)",SimCLR RELAX,False,0.0,0.34341951872722626,0.4614279924304267,0.38062503933906555,0.3965320782759475,0.38062504
517,0.006471872329711914,muzzle,"('horse',)",SwAV LaFAM,True,0.89,0.3444315302095645,0.8402077117231446,0.5735418200492859,0.651077532821402,0.5735418
517,0.020070314407348633,muzzle,"('horse',)",SwAV RELAX,True,0.88,0.35565658731997163,0.6700818659436489,0.49640631675720215,0.6049541738915036,0.49640632
519,0.014993906021118164,bicycle-built-for-two,"('bicycle',)",ResNet Grad-CAM,True,0.14,0.39214840216969704,0.768383637447079,0.1974492073059082,0.2665610142630745,0.1974492
519,0.005673885345458984,bicycle-built-for-two,"('bicycle',)",ResNet LaFAM,False,0.0,0.2658525335145114,0.6128198302812853,0.14778941869735718,0.12076069730586371,0.14778942
519,0.005827188491821289,bicycle-built-for-two,"('bicycle',)",SimCLR LaFAM,True,0.41300000000000003,0.5078211923404099,0.675411603252464,0.19148215651512146,0.2629160063391442,0.19148216
519,0.019191980361938477,bicycle-built-for-two,"('bicycle',)",SimCLR RELAX,True,0.41400000000000003,0.3253223031968391,0.7679359984300264,0.1847604662179947,0.29033280507131537,0.18476047
519,0.006450176239013672,bicycle-built-for-two,"('bicycle',)",SwAV LaFAM,False,0.0,0.2797018773188453,0.5620923410100043,0.13502316176891327,0.13232963549920762,0.13502316
519,0.018540382385253906,bicycle-built-for-two,"('bicycle',)",SwAV RELAX,True,0.258,0.2983374764955562,0.7158581931155702,0.16896632313728333,0.2076069730586371,0.16896632
520,0.015199899673461914,ram,"('sheep',)",ResNet Grad-CAM,True,1.0,0.32449411918762794,0.8256547811789088,0.710323691368103,0.798970741713751,0.7103237
520,0.00614619255065918,ram,"('sheep',)",ResNet LaFAM,True,0.291,0.3053416519707874,0.6754051191116033,0.6367976069450378,0.6917983229567783,0.6367976
520,0.005898475646972656,ram,"('sheep',)",SimCLR LaFAM,True,1.0,0.44434363764950485,0.6389895376388529,0.6545942425727844,0.6881995177601037,0.65459424
520,0.017148256301879883,ram,"('sheep',)",SimCLR RELAX,True,1.0,0.2836477995458718,0.6833757597408654,0.645283043384552,0.6331018101990139,0.64528304
520,0.006269931793212891,ram,"('sheep',)",SwAV LaFAM,True,0.257,0.3703222434460207,0.7602321579282576,0.661980926990509,0.7198330154388743,0.6619809
520,0.0191037654876709,ram,"('sheep',)",SwAV RELAX,True,1.0,0.31643324481864327,0.6931915398942168,0.6460120677947998,0.6906826933458092,0.64601207
522,0.015114545822143555,tobacco shop,"('bicycle',)",ResNet Grad-CAM,False,0.0,0.40833129585957045,0.09820784711777442,0.008296980522572994,0.0,0.0082969805
522,0.005627155303955078,tobacco shop,"('bicycle',)",ResNet LaFAM,True,0.199,0.2988330496785603,0.9106328258981926,0.08459044992923737,0.21555197421434327,0.08459045
522,0.005874156951904297,tobacco shop,"('bicycle',)",SimCLR LaFAM,False,0.0,0.4040129406822578,0.6259060623751462,0.06518125534057617,0.0,0.065181255
522,0.017049074172973633,tobacco shop,"('bicycle',)",SimCLR RELAX,True,0.016,0.28814975922559627,0.4792218233029817,0.048039425164461136,0.0064464141821112,0.048039425
522,0.006406307220458984,tobacco shop,"('bicycle',)",SwAV LaFAM,False,0.0,0.336743025222163,0.6988372895743808,0.0702289417386055,0.05842062852538275,0.07022894
522,0.01848459243774414,tobacco shop,"('bicycle',)",SwAV RELAX,False,0.0,0.3026058504995937,0.41372125962695233,0.04548593610525131,0.15310233682514102,0.045485936
523,0.015113353729248047,motor scooter,"('motorbike',)",ResNet Grad-CAM,True,0.6920000000000001,0.5924552572829503,0.9519261843051324,0.362822949886322,0.7401407298314515,0.36282295
523,0.005719184875488281,motor scooter,"('motorbike',)",ResNet LaFAM,False,0.0,0.38982934884080644,0.8014945398252159,0.19651275873184204,0.002127311405661921,0.19651276
523,0.005830526351928711,motor scooter,"('motorbike',)",SimCLR LaFAM,True,0.342,0.47785208419881253,0.9236567931409547,0.2806001305580139,0.6758304696449027,0.28060013
523,0.01740550994873047,motor scooter,"('motorbike',)",SimCLR RELAX,False,0.0,0.2522377302095565,0.7327604471035976,0.1609194427728653,0.2808051055473736,0.16091944
523,0.006165027618408203,motor scooter,"('motorbike',)",SwAV LaFAM,True,0.732,0.4365853543335175,0.9228278010406333,0.27679476141929626,0.5863197512682049,0.27679476
523,0.018466472625732422,motor scooter,"('motorbike',)",SwAV RELAX,True,0.029,0.3614874323959589,0.5309312924037423,0.12219005078077316,0.04025527736867943,0.12219005
525,0.01626753807067871,ox,"('cow',)",ResNet Grad-CAM,True,1.0,0.34932759525227036,0.8346579441206315,0.9192984700202942,0.8832998480913412,0.91929847
525,0.005698680877685547,ox,"('cow',)",ResNet LaFAM,True,1.0,0.2213670349562196,0.7688497786138391,0.8772609829902649,0.879404126035184,0.877261
525,0.0060901641845703125,ox,"('cow',)",SimCLR LaFAM,True,0.9500000000000001,0.40923020743619765,0.8295821717851589,0.9284838438034058,0.9020679178713187,0.92848384
525,0.01712822914123535,ox,"('cow',)",SimCLR RELAX,True,1.0,0.2875095797988415,0.7850927860717584,0.883702278137207,0.8476748174645955,0.8837023
525,0.006735324859619141,ox,"('cow',)",SwAV LaFAM,True,1.0,0.34730788801488754,0.7510497364532218,0.895192563533783,0.9016023913363062,0.89519256
525,0.018605709075927734,ox,"('cow',)",SwAV RELAX,True,1.0,0.31091433378604266,0.7991302176943589,0.8961242437362671,0.8597295045817611,0.89612424
526,0.01700901985168457,ox,"('cow',)",ResNet Grad-CAM,True,0.547,0.32421324545948244,0.8080725110668016,0.44061341881752014,0.6258864115505015,0.44061342
526,0.006335735321044922,ox,"('cow',)",ResNet LaFAM,True,0.538,0.2728010317838159,0.7524675991497147,0.40473026037216187,0.5333162971954258,0.40473026
526,0.0061032772064208984,ox,"('cow',)",SimCLR LaFAM,True,0.84,0.5308385446453959,0.789411211565729,0.5356541872024536,0.6586596818501246,0.5356542
526,0.017611265182495117,ox,"('cow',)",SimCLR RELAX,True,0.44,0.29158848315222774,0.8296330579517733,0.44613540172576904,0.7299559189931643,0.4461354
526,0.006177186965942383,ox,"('cow',)",SwAV LaFAM,True,0.546,0.43768361381499293,0.9003993282470163,0.538086473941803,0.7304670031303904,0.5380865
526,0.018492460250854492,ox,"('cow',)",SwAV RELAX,True,0.607,0.2954215273305539,0.7365577422639507,0.4072307050228119,0.5726058902446816,0.4072307
535,0.014819622039794922,liner,"('boat',)",ResNet Grad-CAM,True,0.429,0.5481729465599541,0.9648112441648061,0.11263187974691391,0.4699519230769231,0.11263188
535,0.005670309066772461,liner,"('boat',)",ResNet LaFAM,True,0.498,0.49419459433883806,0.95811345646438,0.09455233812332153,0.40564903846153844,0.09455234
535,0.0057964324951171875,liner,"('boat',)",SimCLR LaFAM,True,0.497,0.5855132653810436,0.977496448142886,0.15807387232780457,0.46935096153846156,0.15807387
